GazeX;GazeY;HeadX;HeadY;HeadZ;HeadYaw;HeadPitch;HeadRoll;rx;ry;rw;rh;state;time;FrameNr;Xview;Yview;docX;docY
513.4;11;0.9;-9.7;50.9;-4.3;14.1;1.2;247;101;170;170;0;1,59509E+12;1344;0.3758418740849195;-0.0182648401826484;513.4;-12
412.6;0.4;0.9;-9.7;50.8;-4.3;13.7;1.2;247;101;170;170;0;1,59509E+12;1345;0.30204978038067354;-0.021491628614916283;412.6;-14.12
359.8;-15;0.9;-9.7;50.7;-4.1;14;1.2;247;101;170;170;0;1,59509E+12;1346;0.26339677891654467;-0.026179604261796042;359.8;-17.2
367;-27.2;0.9;-9.7;50.8;-4.1;13.7;1.4;247;100;170;170;0;1,59509E+12;1347;0.2686676427525622;-0.02989345509893455;367;-19.64
431.6;-38.4;0.9;-9.8;51;-4.4;14.4;1.6;247;100;170;170;0;1,59509E+12;1348;0.31595900439238656;-0.033302891933028926;431.6;-21.880.000.000.000.000
471;-118.2;0.9;-9.8;51.1;-4.5;15.2;1.4;247;100;170;170;0;1,59509E+12;1349;0.34480234260614934;-0.28797564687975646;471;-189.2
891;-343;0.9;-9.8;50.9;-4.5;15.5;1.3;247;100;170;170;0;1,59509E+12;1350;0.6522693997071742;-0.6301369863013698;891;-414
901.6;-379.4;0.9;-9.8;50.9;-4.7;15.8;1.3;247;100;170;170;0;1,59509E+12;1351;0.6600292825768668;-0.6855403348554033;901.6;-450.4
905.4;-391.4;0.8;-9.9;51.1;-4.9;16;1;247;100;170;170;0;1,59509E+12;1352;0.6628111273792093;-0.7038051750380517;905.4;-462.4
936;-388.2;0.8;-9.9;50.9;-4.8;16.4;0.9;247;100;170;170;0;1,59509E+12;1353;0.6852122986822841;-0.6989345509893455;936;-459.2
957.8;-396.6;0.8;-9.9;50.8;-4.8;16.5;0.8;247;100;170;170;0;1,59509E+12;1354;0.7011713030746706;-0.7117199391171994;957.8;-467.6
958.4;-393;0.8;-9.9;51;-4.8;16.6;0.8;247;100;170;170;0;1,59509E+12;1355;0.701610541727672;-0.7062404870624048;958.4;-464
445;-114;0.8;-9.9;51;-4.6;16.6;0.9;247;100;170;170;0;1,59509E+12;1356;0.3257686676427526;-0.2815829528158295;445;-185
514.4;-95.4;0.8;-9.9;51;-4.2;16;1;247;100;170;170;0;1,59509E+12;1357;0.37657393850658855;-0.2532724505327245;514.4;-166.4
590;-99;0.9;-9.8;51.1;-4.1;16;0.9;247;100;170;170;0;1,59509E+12;1358;0.43191800878477304;-0.258751902587519;590;-170
689.2;-96;0.9;-9.9;51.2;-4.1;16;0.9;247;100;170;170;0;1,59509E+12;1359;0.5045387994143485;-0.2541856925418569;689.2;-167
707.6;-102.4;0.8;-9.9;51.2;-4.1;15.7;0.9;247;100;170;170;0;1,59509E+12;1360;0.51800878477306;-0.2639269406392694;707.6;-173.4
741.4;-101.4;0.8;-9.9;51.2;-4.2;14.7;1;247;100;170;170;0;1,59509E+12;1361;0.5427525622254759;-0.2624048706240487;741.4;-172.4
656.6;-79.4;0.8;-9.9;51.5;-4.3;14.8;0.9;247;100;170;170;0;1,59509E+12;1362;0.4806734992679356;-0.2289193302891933;656.6;-150.4
604.6;-77;0.7;-10;51.6;-4.2;14.4;1;247;100;170;170;0;1,59509E+12;1363;0.44260614934114206;-0.2252663622526636;604.6;-148
594.6;-84.8;0.7;-10;51.5;-4.3;15;1.2;247;100;170;170;0;1,59509E+12;1364;0.43528550512445097;-0.2371385083713851;594.6;-155.8
557;-76.6;0.7;-10;51.6;-4.4;14.4;1.5;247;100;170;170;0;1,59509E+12;1365;0.40775988286969256;-0.22465753424657534;557;-147.6
433.8;-6.6;0.7;-10;51.7;-4.6;14.5;1.6;247;100;170;170;0;1,59509E+12;1366;0.31756954612005855;-0.023622526636225265;433.8;-15.52
389.8;1;0.7;-10;51.7;-4.8;14.1;1.6;247;100;170;170;0;1,59509E+12;1367;0.28535871156661785;-0.0213089802130898;389.8;-14
326.6;2.8;0.7;-10;51.8;-4.9;13.7;1.7;247;100;170;170;0;1,59509E+12;1368;0.23909224011713032;-0.02076103500761035;326.6;-13.64
297.2;4.2;0.7;-10;51.8;-5;14.3;1.7;247;100;170;170;0;1,59509E+12;1369;0.21756954612005855;-0.020334855403348555;297.2;-13.36
234.6;8.8;0.7;-10;51.9;-5;14.6;1.8;247;100;170;170;0;1,59509E+12;1370;0.17174231332357248;-0.018934550989345513;234.6;-12.440.000.000.000.000
174.8;27.8;0.7;-10;51.8;-4.9;14.7;1.8;247;100;170;170;0;1,59509E+12;1371;0.12796486090775988;-0.01315068493150685;174.8;-8.64
192;28.2;0.8;-10;51.6;-4.8;14.6;1.6;247;100;170;170;0;1,59509E+12;1372;0.14055636896046853;-0.013028919330289193;192;-8.56
818;294;0.5;-10.4;53.3;-5.5;11.3;0.3;246;100;162;162;0;1,59509E+12;1377;0.5988286969253295;0.3394216133942161;818;223
325;399;-0.5;-12.2;53.3;-8;12.4;4.1;238;82;162;162;0;1,59509E+12;1382;0.23792093704245973;0.4992389649923896;325;328
766;472;-0.9;-13.9;49;-4.7;-0.9;4;225;51;176;176;0;1,59509E+12;1387;0.5607613469985359;0.6103500761035008;766;401
505;175;-2.4;-5;22.1;-6.7;6.6;3.4;80;30;386;386;0;1,59509E+12;1399;0.369692532942899;0.1582952815829528;505;104
483.2;148.6;-2.3;-5.1;22.5;-6.9;7.3;3.2;80;30;386;386;0;1,59509E+12;1400;0.35373352855051243;0.11811263318112632;483.2;77.6
249;375;-1.1;-9.7;35;-4.2;13.2;0.9;184;37;247;247;0;1,59509E+12;1406;0.1822840409956076;0.4627092846270928;249;304
-9.2;-11.8;0.1;-9.7;39.4;0.4;14.9;-4.1;212;61;219;219;0;1,59509E+12;1411;-0.0013469985358711566;-0.025205479452054792;-18.399.999.999.999.900;-16.56
-177.2;-5.6;-0.4;-9.9;41.6;-2.7;17.3;-5.4;213;68;207;207;0;1,59509E+12;1416;-0.12972181551976572;-0.023318112633181128;-177.2;-15.32
-153;318;-0.2;-10.7;46.1;-3.2;17;-3.4;226;74;187;187;0;1,59509E+12;1417;-0.11200585651537336;0.3759512937595129;-153;247
-24.6;253.4;0.1;-10.7;47.4;-3.1;15.1;-3.4;226;74;187;187;0;1,59509E+12;1418;-0.0036017569546120064;0.2776255707762557;-4.920.000.000.000.000;182.4
-148.8;205.4;0.6;-10.6;48.7;-2.3;13.7;-3.1;226;74;187;187;0;1,59509E+12;1419;-0.10893118594436312;0.2045662100456621;-148.8;134.4
-176.8;168.8;0.9;-10.7;49.8;-1.7;9.6;-2.1;243;88;173;173;0;1,59509E+12;1420;-0.1294289897510981;0.14885844748858448;-176.8;9.780.000.000.000.000
-159.4;120.4;1.1;-11;51.2;0.1;9.7;-2.1;243;88;173;173;0;1,59509E+12;1421;-0.11669106881405564;0.07519025875190259;-159.4;49.400.000.000.000.000
-2.2;147.8;1;-11.3;52.1;-2.2;7.4;-1.9;243;88;173;173;0;1,59509E+12;1422;-0.00032210834553440706;0.1168949771689498;-0.44000000000000006;7.680.000.000.000.000
-21.4;156.6;1;-11.3;52.1;-2.2;6.8;-2.4;243;88;173;173;0;1,59509E+12;1423;-0.0031332357247437774;0.13028919330289193;-4.28;85.6
-17;155.2;0.9;-11.3;52.3;-2.8;8.9;-1.4;243;88;173;173;0;1,59509E+12;1424;-0.0024890190336749637;0.12815829528158293;-34.000.000.000.000.000;8.419.999.999.999.990
-21.6;163.6;0.9;-11.1;51.7;-2.8;8.8;-1.6;243;88;173;173;0;1,59509E+12;1425;-0.003162518301610542;0.14094368340943683;-4.32;92.6
13;177.2;0.7;-11.3;52.9;-2.9;10.3;-3.3;243;88;173;173;0;1,59509E+12;1426;0.00951683748169839;0.16164383561643833;13;10.619.999.999.999.900
-11.6;170.2;0.7;-10.8;51.7;-3.1;11;-3.4;245;91;167;167;0;1,59509E+12;1427;-0.0016983894582723279;0.15098934550989343;-2.32;9.919.999.999.999.990
-9;197.6;0.6;-10.8;51.9;-3.8;12.1;-2.3;245;93;165;165;0;1,59509E+12;1428;-0.0013177159590043925;0.19269406392694063;-1.8;126.6
-10.4;204.8;0.6;-10.6;51.4;-3.9;12.2;-2.5;245;93;165;165;0;1,59509E+12;1429;-0.0015226939970717423;0.20365296803652969;-2.08;133.8
-14.6;203.8;0.6;-10.5;51.4;-3.2;12.9;-2.2;245;93;165;165;0;1,59509E+12;1430;-0.002137628111273792;0.20213089802130899;-2.92;132.8
4.4;132.2;0.8;-10.1;50;-3.1;11.3;-2.3;245;93;165;165;0;1,59509E+12;1431;0.0032210834553440706;0.09315068493150683;4.4;6.119.999.999.999.990
458;-10.6;0.9;-10.1;50.2;-1.7;11.7;-2.7;246;95;171;171;0;1,59509E+12;1432;0.33528550512445093;-0.024840182648401828;458;-16.32
377.2;-0.6;0.9;-10.1;50.4;-3.3;11;-2.2;246;95;171;171;0;1,59509E+12;1433;0.27613469985358713;-0.021796042617960427;377.2;-14.32
350.4;97;0.7;-10.3;51.4;-3.4;14.1;-2.1;246;95;171;171;0;1,59509E+12;1434;0.256515373352855;0.0395738203957382;350.4;26
395.8;148.2;0.6;-10.3;51.5;-4.4;14;0.3;246;95;171;171;0;1,59509E+12;1435;0.2897510980966325;0.11750380517503803;395.8;7.719.999.999.999.990
322.6;183.4;0.5;-10;50.6;-4.5;12.4;-0.8;246;95;171;171;0;1,59509E+12;1436;0.2361639824304539;0.1710806697108067;322.6;112.4
237.6;90.2;0.6;-10;50.3;-3.9;9.8;0.1;246;95;171;171;0;1,59509E+12;1437;0.1739385065885798;0.02922374429223745;237.6;19.200.000.000.000.000
397.4;188.6;0.7;-10.3;51.9;-2.8;10.6;-1.4;246;98;166;166;0;1,59509E+12;1438;0.2909224011713031;0.17899543378995433;397.4;117.6
325;185.6;0.7;-10.4;52.2;-4.4;12.2;-0.1;247;96;165;165;0;1,59509E+12;1439;0.23792093704245973;0.17442922374429223;325;114.6
295.8;262.4;0.6;-10.9;53.2;-4.4;15.4;0.3;247;95;163;163;0;1,59509E+12;1440;0.21654465592972183;0.29132420091324196;295.8;19.139.999.999.999.900
267.8;274.4;0.6;-10.8;52.5;-4.1;14.7;1.2;247;95;163;163;0;1,59509E+12;1441;0.19604685212298684;0.30958904109589036;267.8;20.339.999.999.999.900
258.4;192.8;0.7;-10.7;52.2;-2.9;14.1;2.1;247;95;163;163;0;1,59509E+12;1442;0.1891654465592972;0.18538812785388128;258.4;12.180.000.000.000.000
472.6;284;0.6;-10.8;53.9;-2.1;9.2;0.1;247;98;160;160;0;1,59509E+12;1443;0.34597364568081995;0.3242009132420091;472.6;213
410.4;276.4;0.6;-10.3;51;-3.2;7.3;1.2;247;98;160;160;0;1,59509E+12;1444;0.30043923865300143;0.31263318112633176;410.4;20.539.999.999.999.900
325;213.8;0.6;-10.4;51.2;-2.7;9.5;2.5;244;94;168;168;0;1,59509E+12;1445;0.23792093704245973;0.217351598173516;325;142.8
303;212.8;0.7;-10.5;51.3;-3.4;8.6;2.9;244;93;169;169;0;1,59509E+12;1446;0.22181551976573938;0.2158295281582953;303;141.8
311.2;171;0.8;-10.8;52;-3.3;8;2.5;244;93;169;169;0;1,59509E+12;1447;0.22781844802342605;0.15220700152207;311.2;100
268.8;140.6;0.8;-10.6;51.1;-2.9;7.7;2.1;244;93;169;169;0;1,59509E+12;1448;0.19677891654465593;0.10593607305936072;268.8;69.6
138.6;88;0.8;-10.5;51.2;-2.5;7.9;1.9;244;93;169;169;0;1,59509E+12;1449;0.1014641288433382;0.0258751902587519;138.6;17
117;89.2;0.7;-10.7;52;-3.1;9.5;1.6;244;93;169;169;0;1,59509E+12;1450;0.08565153733528551;0.027701674277016745;117;18.200.000.000.000.000
68.2;127;0.5;-10.8;52.1;-3.9;9.2;0.3;244;93;169;169;0;1,59509E+12;1451;0.04992679355783309;0.0852359208523592;68.2;56
49.2;122.4;0.3;-10.7;52;-4.1;8;2;244;93;169;169;0;1,59509E+12;1452;0.03601756954612006;0.07823439878234399;49.2;51.400.000.000.000.000
103.2;134.4;0.3;-10.7;52.1;-4.4;7.7;1.8;244;93;169;169;0;1,59509E+12;1453;0.07554904831625184;0.09649923896499239;103.2;63.400.000.000.000.000
157.8;137.4;0.2;-10.7;52.1;-4.4;8.1;1.9;244;93;169;169;0;1,59509E+12;1454;0.11551976573938508;0.10106544901065449;157.8;66.4
383;180;0.2;-10.5;51.7;-3.7;10.1;2;244;93;169;169;0;1,59509E+12;1455;0.28038067349926793;0.1659056316590563;383;109
463.6;158.8;0.3;-10.4;51.4;-3.7;9.4;1.6;244;93;169;169;0;1,59509E+12;1456;0.339385065885798;0.13363774733637748;463.6;8.780.000.000.000.000
430.2;117.4;0.3;-10.3;51.1;-3.6;11.1;1.2;244;93;169;169;0;1,59509E+12;1457;0.31493411420204975;0.07062404870624049;430.2;46.400.000.000.000.000
453.2;73;0.5;-10.2;50.5;-3.1;11.3;1;244;93;169;169;0;1,59509E+12;1458;0.33177159590043925;0.0030441400304414;453.2;2
476;52.2;0.6;-10.1;50.4;-3.1;12.6;0.5;243;96;171;171;0;1,59509E+12;1459;0.3484626647144949;-0.005722983257229832;476;-3.76
489.6;12.6;0.7;-10.1;50.5;-2.4;11.4;0.5;243;95;172;172;0;1,59509E+12;1460;0.35841874084919473;-0.017777777777777778;489.6;-11.68
496.6;-26.8;0.8;-10;50.3;-2.5;11.4;0.2;243;96;172;172;0;1,59509E+12;1461;0.3635431918008785;-0.0297716894977169;496.6;-19.560.000.000.000.000
500.2;-23.2;0.8;-10;50.1;-2.4;11.5;0.1;243;96;172;172;0;1,59509E+12;1462;0.36617862371888726;-0.02867579908675799;500.2;-18.84
508.4;-22.6;0.9;-10;50.1;-2.1;12.4;-0.4;243;96;172;172;0;1,59509E+12;1463;0.37218155197657393;-0.028493150684931506;508.4;-18.72
503.4;-87.8;0.9;-10;50.1;-2;12.8;-0.5;243;96;172;172;0;1,59509E+12;1464;0.3685212298682284;-0.24170471841704722;503.4;-158.8
503.4;-99.6;0.9;-10;50.1;-2.1;13;-0.5;243;96;172;172;0;1,59509E+12;1465;0.3685212298682284;-0.25966514459665146;503.4;-170.6
530;-113.2;0.9;-10;50.2;-2.1;12.1;-0.3;243;96;172;172;0;1,59509E+12;1466;0.38799414348462663;-0.28036529680365296;530;-184.2
555.4;-129.4;0.9;-9.9;50.2;-2.2;13.4;-0.4;243;96;172;172;0;1,59509E+12;1467;0.40658857979502194;-0.3050228310502283;555.4;-200.4
568.4;-109.8;0.9;-10;50.1;-2.4;13.3;-0.4;243;96;172;172;0;1,59509E+12;1468;0.41610541727672035;-0.2751902587519026;568.4;-180.8
543.6;-96.6;0.9;-9.9;50;-2.4;13.3;-0.4;243;96;172;172;0;1,59509E+12;1469;0.39795021961932653;-0.2550989345509893;543.6;-167.6
514;-109;0.9;-9.9;49.9;-2.2;13.7;-0.6;243;96;172;172;0;1,59509E+12;1470;0.3762811127379209;-0.273972602739726;514;-180
506.6;-123.2;0.9;-9.9;49.9;-2.2;13.3;-0.6;243;96;172;172;0;1,59509E+12;1471;0.37086383601756956;-0.29558599695585996;506.6;-194.2
473.2;-125.8;0.9;-10;50.2;-2.3;13.6;-0.7;243;96;172;172;0;1,59509E+12;1472;0.3464128843338214;-0.2995433789954338;473.2;-196.8
458.2;-119.2;0.9;-10;50.2;-2.1;13.3;-0.7;243;96;172;172;0;1,59509E+12;1473;0.33543191800878475;-0.28949771689497716;458.2;-190.2
446.4;-121.8;0.9;-10;50.1;-2;13;-0.6;243;96;172;172;0;1,59509E+12;1474;0.3267935578330893;-0.293455098934551;446.4;-192.8
456.4;-118.6;0.9;-10;50.2;-1.9;12.6;-0.6;243;96;172;172;0;1,59509E+12;1475;0.3341142020497804;-0.28858447488584477;456.4;-189.6
471;-102.2;0.8;-10;50.3;-1.9;13;-0.8;243;96;172;172;0;1,59509E+12;1476;0.34480234260614934;-0.26362252663622526;471;-173.2
483;-85.6;0.8;-10;50.4;-2.1;12.5;-0.6;243;96;172;172;0;1,59509E+12;1477;0.3535871156661786;-0.23835616438356164;483;-156.6
519;-74.4;0.8;-10;50.5;-2.2;12.6;-0.4;243;96;172;172;0;1,59509E+12;1478;0.37994143484626647;-0.2213089802130898;519;-145.4
542.2;-9.2;0.8;-10;50.5;-2.4;12.8;0.1;243;96;172;172;0;1,59509E+12;1479;0.3969253294289898;-0.024414003044140035;542.2;-16.040.000.000.000.000
552;-2;0.7;-10;50.4;-2.4;12;0.1;243;96;172;172;0;1,59509E+12;1480;0.404099560761347;-0.022222222222222223;552;-14.600.000.000.000.000
536;2.8;0.7;-10;50.5;-2.5;11.6;0.2;243;97;171;171;0;1,59509E+12;1481;0.3923865300146413;-0.02076103500761035;536;-13.64
568.2;7.8;0.7;-10;50.6;-2.6;11.5;0.3;243;97;171;171;0;1,59509E+12;1482;0.4159590043923866;-0.01923896499238965;568.2;-12.64
584;19.8;0.7;-10;50.7;-2.7;11.8;0.4;243;97;171;171;0;1,59509E+12;1483;0.42752562225475843;-0.015585996955859972;584;-10.240.000.000.000.000
529;31.2;0.7;-10;50.7;-2.8;11.6;0.9;243;97;171;171;0;1,59509E+12;1484;0.38726207906295756;-0.012115677321156773;529;-7.96
478.6;53;0.7;-10;50.7;-2.8;11.9;1.3;243;97;171;171;0;1,59509E+12;1485;0.35036603221083457;-0.005479452054794521;478.6;-3.6
389;88.2;0.6;-10;50.6;-3.5;11;0.6;243;97;171;171;0;1,59509E+12;1486;0.2847730600292826;0.026179604261796045;389;17.200.000.000.000.000
278.2;113;0.6;-10;50.5;-2.6;11.1;0.5;243;97;171;171;0;1,59509E+12;1487;0.20366032210834553;0.0639269406392694;278.2;42
247;77.4;0.6;-9.9;50;-2.8;10.4;0.7;243;97;171;171;0;1,59509E+12;1488;0.1808199121522694;0.009741248097412489;247;6.400.000.000.000.000
161.2;78.4;0.5;-10.1;50.5;-3;11.9;0.8;243;97;171;171;0;1,59509E+12;1489;0.11800878477306002;0.01126331811263319;161.2;7.400.000.000.000.000
146.6;92.4;0.5;-10.1;50.4;-3;12.3;1;243;97;171;171;0;1,59509E+12;1490;0.10732064421669106;0.03257229832572299;146.6;21.400.000.000.000.000
142.4;116;0.5;-10.1;50.6;-3.2;12.9;0.6;243;97;171;171;0;1,59509E+12;1491;0.10424597364568082;0.0684931506849315;142.4;45
127;105.4;0.5;-9.9;49.9;-3.3;11.9;0.6;243;97;171;171;0;1,59509E+12;1492;0.09297218155197658;0.05235920852359209;127;34.400.000.000.000.000
154.4;104;0.5;-10.1;50.9;-3.1;12.7;0.6;243;97;171;171;0;1,59509E+12;1493;0.1130307467057101;0.0502283105022831;154.4;33
170;125.8;0.5;-10.2;51.1;-3.7;12.7;-0.5;243;97;171;171;0;1,59509E+12;1494;0.12445095168374817;0.08340943683409437;170;54.8
164.6;156.4;0.5;-10.2;51.2;-3.6;13;0.3;243;97;171;171;0;1,59509E+12;1495;0.12049780380673498;0.1299847792998478;164.6;85.4
173;172.6;0.5;-10.2;51.2;-3.4;12.3;-0.1;243;97;171;171;0;1,59509E+12;1496;0.12664714494875548;0.15464231354642313;173;101.6
203;180;0.5;-10.2;51.4;-2.7;13.3;-0.3;243;97;171;171;0;1,59509E+12;1497;0.1486090775988287;0.1659056316590563;203;109
249.4;165.6;0.5;-10;50.6;-2.9;12.4;0.9;243;97;171;171;0;1,59509E+12;1498;0.18257686676427526;0.14398782343987823;249.4;94.6
289.8;155.2;0.5;-10;50.7;-3;13.2;1.3;243;97;171;171;0;1,59509E+12;1499;0.2121522693997072;0.12815829528158293;289.8;8.419.999.999.999.990
338;154;0.5;-10.1;51.1;-3.2;12.6;1.1;243;97;171;171;0;1,59509E+12;1500;0.24743777452415813;0.1263318112633181;338;83
353;151.8;0.5;-10.2;51.4;-3.2;12.7;0.9;243;97;171;171;0;1,59509E+12;1501;0.25841874084919475;0.1229832572298326;353;8.080.000.000.000.000
369.8;157;0.5;-10.2;51.3;-3.2;13.3;1.7;243;97;171;171;0;1,59509E+12;1502;0.2707174231332357;0.1308980213089802;369.8;86
409.8;159.4;0.5;-10.2;51.3;-3.2;12.6;1.5;243;97;171;171;0;1,59509E+12;1503;0.3;0.1345509893455099;409.8;88.4
423;149.8;0.5;-10.2;51.2;-3.1;12.9;1.6;243;97;171;171;0;1,59509E+12;1504;0.3096632503660322;0.1199391171993912;423;7.880.000.000.000.000
384.4;149.4;0.5;-10.1;51.2;-3;13.2;1.1;243;97;171;171;0;1,59509E+12;1505;0.2814055636896047;0.11933028919330291;384.4;78.4
371.6;137;0.5;-10.2;51.2;-3;12.8;0.4;243;97;171;171;0;1,59509E+12;1506;0.27203513909224014;0.1004566210045662;371.6;66
395.4;126.8;0.5;-10.2;51.2;-3;12.2;0.8;243;97;171;171;0;1,59509E+12;1507;0.28945827232796484;0.08493150684931507;395.4;55.8
424.2;123.8;0.5;-10.1;51;-3.2;12.8;1.4;243;97;171;171;0;1,59509E+12;1508;0.31054172767203514;0.08036529680365297;424.2;52.8
422.2;127;0.5;-10.1;50.8;-3.3;12.9;1.2;243;97;171;171;0;1,59509E+12;1509;0.3090775988286969;0.0852359208523592;422.2;56
387.8;140;0.4;-10.1;50.9;-3.5;12.5;0.3;243;97;171;171;0;1,59509E+12;1510;0.28389458272327966;0.1050228310502283;387.8;69
381.4;136.8;0.4;-10.1;50.9;-3.6;13;0.8;243;97;171;171;0;1,59509E+12;1511;0.27920937042459737;0.10015220700152208;381.4;6.580.000.000.000.000
375.6;148.4;0.3;-10.1;50.9;-3.6;13.2;1;243;97;171;171;0;1,59509E+12;1512;0.27496339677891657;0.1178082191780822;375.6;77.4
344.6;167.8;0.3;-10.1;51.1;-3.7;13.1;1.6;243;97;171;171;0;1,59509E+12;1513;0.25226939970717427;0.14733637747336378;344.6;9.680.000.000.000.000
334.8;177.8;0.3;-10.1;51.3;-3.7;12.9;1.3;243;97;171;171;0;1,59509E+12;1514;0.24509516837481699;0.16255707762557078;334.8;10.680.000.000.000.000
314.6;186.2;0.3;-10.1;51.2;-3.6;13;1.2;243;97;171;171;0;1,59509E+12;1515;0.23030746705710103;0.17534246575342463;314.6;11.519.999.999.999.900
296.4;183.6;0.3;-10.1;51.1;-3.7;12.8;0.5;243;97;171;171;0;1,59509E+12;1516;0.21698389458272327;0.17138508371385083;296.4;112.6
310;183;0.3;-10.1;51.1;-3.7;13;0.6;243;97;171;171;0;1,59509E+12;1517;0.22693997071742314;0.1704718417047184;310;112
329.2;200.6;0.3;-10.1;51.3;-3.7;14.1;0.6;243;97;171;171;0;1,59509E+12;1518;0.24099560761346997;0.19726027397260273;329.2;129.6
337;218.8;0.3;-10.1;51.4;-3.7;13.6;0.6;243;97;171;171;0;1,59509E+12;1519;0.246705710102489;0.2249619482496195;337;147.8
330.2;220.6;0.3;-10.1;51.3;-3.9;13.3;0.5;243;97;171;171;0;1,59509E+12;1520;0.2417276720351391;0.22770167427701674;330.2;149.6
319.2;222;0.3;-10.1;51.3;-4;13.6;0.5;243;97;171;171;0;1,59509E+12;1521;0.2336749633967789;0.2298325722983257;319.2;151
349.2;230.6;0.3;-10.1;51.5;-3.8;13.6;0.9;243;97;171;171;0;1,59509E+12;1522;0.25563689604685214;0.24292237442922374;349.2;159.6
390.8;257.4;0.3;-10.2;51.9;-3.6;16.4;1.1;243;97;171;171;0;1,59509E+12;1523;0.28609077598828697;0.28371385083713846;390.8;18.639.999.999.999.900
395.2;250.6;0.3;-10;51.3;-3.7;13.7;0.6;243;97;171;171;0;1,59509E+12;1524;0.289311859443631;0.27336377473363777;395.2;179.6
403.4;244.2;0.3;-10.1;51.4;-4.2;14.4;1.5;243;97;171;171;0;1,59509E+12;1525;0.2953147877013177;0.26362252663622526;403.4;173.2
399.2;244.6;0.2;-10;51.2;-4.4;13.3;1.3;243;97;171;171;0;1,59509E+12;1526;0.29224011713030745;0.26423135464231357;399.2;173.6
384.4;218.6;0.2;-10;50.8;-4.2;13;1.6;243;97;171;171;0;1,59509E+12;1527;0.2814055636896047;0.22465753424657534;384.4;147.6
371;237.4;0.2;-10.2;52;-4.1;14.1;1;243;97;171;171;0;1,59509E+12;1528;0.27159590043923865;0.2532724505327245;371;166.4
363.8;229.2;0.2;-10;51.3;-4;13.9;0.9;243;97;171;171;0;1,59509E+12;1529;0.2663250366032211;0.24079147640791473;363.8;158.2
351.4;206.2;0.2;-10;51.2;-3.9;13.7;0.9;243;97;171;171;0;1,59509E+12;1530;0.25724743777452413;0.20578386605783863;351.4;135.2
360.4;194.8;0.2;-10.1;51.3;-3.8;15.1;0.3;243;97;171;171;0;1,59509E+12;1531;0.2638360175695461;0.18843226788432269;360.4;12.380.000.000.000.000
335.8;191.6;0.2;-10.1;51.4;-3.8;13.7;0.6;243;97;171;171;0;1,59509E+12;1532;0.2458272327964861;0.18356164383561643;335.8;120.6
312.4;178.8;0.2;-10;51.3;-3.8;13.9;0.7;243;97;171;171;0;1,59509E+12;1533;0.22869692532942898;0.16407914764079148;312.4;10.780.000.000.000.000
331.6;169.8;0.2;-10.1;51.5;-3.9;14.4;1.1;243;97;171;171;0;1,59509E+12;1534;0.24275256222547587;0.15038051750380518;331.6;9.880.000.000.000.000
343.2;148.2;0.2;-9.9;50.7;-4;13.9;1.1;243;97;171;171;0;1,59509E+12;1535;0.25124450951683747;0.11750380517503803;343.2;7.719.999.999.999.990
309.2;133.4;0.2;-10;50.9;-3.9;13;0.9;243;97;171;171;0;1,59509E+12;1536;0.22635431918008783;0.09497716894977169;309.2;62.400.000.000.000.000
324;143.2;0.2;-10;51.2;-4;13.6;1.2;243;97;171;171;0;1,59509E+12;1537;0.23718887262079064;0.10989345509893453;324;7.219.999.999.999.990
354.8;163.2;0.2;-10.1;51.5;-4.1;13.8;1.4;243;97;171;171;0;1,59509E+12;1538;0.2597364568081991;0.14033485540334853;354.8;9.219.999.999.999.990
367.2;156.6;0.2;-10.1;51.4;-4.1;14.5;0.7;243;97;171;171;0;1,59509E+12;1539;0.26881405563689603;0.13028919330289193;367.2;85.6
348;164.2;0.2;-10;51.4;-4.1;13;0.8;243;97;171;171;0;1,59509E+12;1540;0.2547584187408492;0.14185692541856923;348;9.319.999.999.999.990
373;152.6;0.2;-10;51.3;-4.1;14.9;1.4;243;97;171;171;0;1,59509E+12;1541;0.2730600292825769;0.12420091324200912;373;81.6
375.4;162;0.1;-10;51.1;-3.8;15.1;1.7;243;97;171;171;0;1,59509E+12;1542;0.2748169838945827;0.1385083713850837;375.4;91
371.6;157.6;0.1;-10;51.2;-3.8;15.3;1.9;243;97;171;171;0;1,59509E+12;1543;0.27203513909224014;0.13181126331811263;371.6;86.6
381.4;176.6;0.1;-10;51.4;-4.1;14.4;1.6;243;97;171;171;0;1,59509E+12;1544;0.27920937042459737;0.16073059360730593;381.4;105.6
369.2;153;0.2;-9.9;50.7;-3.6;13.6;1.7;243;97;171;171;0;1,59509E+12;1545;0.2702781844802343;0.1248097412480974;369.2;82
394.8;190;0.2;-10.2;52.2;-3.7;14.8;1.2;243;97;171;171;0;1,59509E+12;1546;0.2890190336749634;0.1811263318112633;394.8;119
403.6;148.4;0.2;-9.9;50.9;-3.8;14.1;1.3;243;97;171;171;0;1,59509E+12;1547;0.29546120058565156;0.1178082191780822;403.6;77.4
385.6;144.8;0.1;-10;51.2;-3.7;15;0.7;243;97;171;171;0;1,59509E+12;1548;0.2822840409956076;0.11232876712328768;385.6;7.380.000.000.000.000
396.8;114.8;0.2;-9.8;50.5;-3.8;13.4;1.9;243;97;171;171;0;1,59509E+12;1549;0.29048316251830164;0.06666666666666667;396.8;43.8
